Lon,Lat,ID_merged
87,9.5,127
88,9.5,127
89,9.5,127
90,9.5,127
91,9.5,127
92,9.5,127
93,9.5,127
94,9.5,127
95,9.5,127
96,9.5,127
97,9.5,127
98,9.5,127
101,9.5,130
102,9.5,130
103,9.5,130
104,9.5,130
107,9.5,126
108,9.5,126
109,9.5,126
110,9.5,126
111,9.5,126
112,9.5,126
113,9.5,126
114,9.5,126
115,9.5,126
116,9.5,126
117,9.5,126
118,9.5,126
119,9.5,129
120,9.5,129
121,9.5,129
122,9.5,129
124,9.5,129
125,9.5,129
126,9.5,71
127,9.5,71
128,9.5,71
129,9.5,71
130,9.5,71
131,9.5,71
132,9.5,71
133,9.5,71
134,9.5,71
135,9.5,71
136,9.5,71
137,9.5,71
138,9.5,71
139,9.5,71
140,9.5,71
141,9.5,71
142,9.5,71
143,9.5,71
144,9.5,71
145,9.5,71
146,9.5,71
147,9.5,71
148,9.5,71
149,9.5,71
150,9.5,71
151,9.5,71
152,9.5,71
153,9.5,71
154,9.5,71
155,9.5,71
156,9.5,71
157,9.5,71
158,9.5,71
159,9.5,71
160,9.5,71
161,9.5,71
162,9.5,71
163,9.5,71
164,9.5,71
165,9.5,71
166,9.5,71
167,9.5,71
168,9.5,71
169,9.5,71
170,9.5,71
171,9.5,71
172,9.5,71
173,9.5,71
174,9.5,71
175,9.5,71
176,9.5,71
177,9.5,71
178,9.5,71
179,9.5,71
-179,8.5,71
-178,8.5,71
-177,8.5,71
-176,8.5,71
-175,8.5,71
-174,8.5,77
-173,8.5,77
-172,8.5,77
-171,8.5,77
-170,8.5,77
-169,8.5,77
-168,8.5,77
-167,8.5,77
-166,8.5,77
-165,8.5,77
-164,8.5,77
-163,8.5,77
-162,8.5,77
-161,8.5,77
-160,8.5,77
-159,8.5,77
-158,8.5,77
-157,8.5,77
-156,8.5,77
-155,8.5,77
-154,8.5,77
-153,8.5,77
-152,8.5,77
-151,8.5,77
-150,8.5,77
-149,8.5,77
-148,8.5,77
-147,8.5,77
-146,8.5,77
-145,8.5,77
-144,8.5,77
-143,8.5,77
-142,8.5,77
-141,8.5,77
-140,8.5,77
-139,8.5,77
-138,8.5,77
-137,8.5,77
-136,8.5,77
-135,8.5,77
-134,8.5,77
-133,8.5,77
-132,8.5,77
-131,8.5,77
-130,8.5,77
-129,8.5,77
-128,8.5,77
-127,8.5,77
-126,8.5,77
-125,8.5,77
-124,8.5,77
-123,8.5,77
-122,8.5,77
-121,8.5,77
-120,8.5,77
-119,8.5,77
-118,8.5,77
-117,8.5,77
-116,8.5,77
-115,8.5,77
-114,8.5,77
-113,8.5,77
-112,8.5,77
-111,8.5,77
-110,8.5,77
-109,8.5,77
-108,8.5,77
-107,8.5,77
-106,8.5,77
-105,8.5,77
-104,8.5,77
-103,8.5,77
-102,8.5,77
-101,8.5,77
-100,8.5,77
-99,8.5,77
-98,8.5,77
-97,8.5,77
-96,8.5,77
-95,8.5,77
-94,8.5,77
-93,8.5,77
-92,8.5,77
-91,8.5,77
-90,8.5,77
-89,8.5,77
-88,8.5,77
-87,8.5,128
-86,8.5,128
-85,8.5,128
-84,8.5,128
-79,8.5,128
-77,8.5,125
-59,8.5,131
-58,8.5,131
-57,8.5,131
-56,8.5,131
-55,8.5,131
-54,8.5,131
-53,8.5,131
-52,8.5,31
-51,8.5,31
-50,8.5,31
-49,8.5,31
-48,8.5,31
-47,8.5,31
-46,8.5,31
-45,8.5,31
-44,8.5,31
-43,8.5,31
-42,8.5,31
-41,8.5,31
-40,8.5,31
-39,8.5,34
-38,8.5,34
-37,8.5,34
-36,8.5,34
-35,8.5,34
-34,8.5,34
-33,8.5,34
-32,8.5,34
-31,8.5,34
-30,8.5,34
-29,8.5,34
-28,8.5,34
-27,8.5,34
-26,8.5,34
-25,8.5,34
-24,8.5,34
-23,8.5,34
-22,8.5,34
-21,8.5,34
-20,8.5,34
-19,8.5,34
-18,8.5,132
-17,8.5,132
-16,8.5,132
-15,8.5,132
-14,8.5,132
51,8.5,133
52,8.5,51
53,8.5,51
54,8.5,51
55,8.5,51
56,8.5,51
57,8.5,51
58,8.5,51
59,8.5,51
60,8.5,51
61,8.5,51
62,8.5,51
63,8.5,51
64,8.5,51
65,8.5,51
66,8.5,51
67,8.5,51
68,8.5,51
69,8.5,122
70,8.5,122
71,8.5,122
72,8.5,122
73,8.5,122
74,8.5,122
75,8.5,122
76,8.5,122
79,8.5,127
82,8.5,127
83,8.5,127
84,8.5,127
85,8.5,127
86,8.5,127
87,8.5,127
88,8.5,127
89,8.5,127
90,8.5,127
91,8.5,127
92,8.5,127
93,8.5,127
94,8.5,127
95,8.5,127
96,8.5,127
97,8.5,127
98,8.5,127
101,8.5,130
102,8.5,130
103,8.5,130
104,8.5,130
105,8.5,126
106,8.5,126
107,8.5,126
108,8.5,126
109,8.5,126
110,8.5,126
111,8.5,126
112,8.5,126
113,8.5,126
114,8.5,126
115,8.5,126
116,8.5,126
117,8.5,126
118,8.5,129
119,8.5,129
120,8.5,129
121,8.5,129
122,8.5,129
123,8.5,129
124,8.5,129
127,8.5,71
128,8.5,71
129,8.5,71
130,8.5,71
131,8.5,71
132,8.5,71
133,8.5,71
134,8.5,71
135,8.5,71
136,8.5,71
137,8.5,71
138,8.5,71
139,8.5,71
140,8.5,71
141,8.5,71
142,8.5,71
143,8.5,71
144,8.5,71
145,8.5,71
146,8.5,71
147,8.5,71
148,8.5,71
149,8.5,71
150,8.5,71
151,8.5,71
152,8.5,71
153,8.5,71
154,8.5,71
155,8.5,71
156,8.5,71
157,8.5,71
158,8.5,71
159,8.5,71
160,8.5,71
161,8.5,71
162,8.5,71
163,8.5,71
164,8.5,71
165,8.5,71
166,8.5,71
167,8.5,71
168,8.5,71
169,8.5,71
170,8.5,71
171,8.5,71
172,8.5,71
173,8.5,71
174,8.5,71
175,8.5,71
176,8.5,71
177,8.5,71
178,8.5,71
179,8.5,71
-179,7.5,71
-178,7.5,71
-177,7.5,71
-176,7.5,71
-175,7.5,71
-174,7.5,77
-173,7.5,77
-172,7.5,77
-171,7.5,77
-170,7.5,77
-169,7.5,77
-168,7.5,77
-167,7.5,77
-166,7.5,77
-165,7.5,77
-164,7.5,77
-163,7.5,77
-162,7.5,77
-161,7.5,77
-160,7.5,77
-159,7.5,77
-158,7.5,77
-157,7.5,77
-156,7.5,77
-155,7.5,77
-154,7.5,77
-153,7.5,77
-152,7.5,77
-151,7.5,77
-150,7.5,77
-149,7.5,77
-148,7.5,77
-147,7.5,77
-146,7.5,77
-145,7.5,77
-144,7.5,77
-143,7.5,77
-142,7.5,77
-141,7.5,77
-140,7.5,77
-139,7.5,77
-138,7.5,77
-137,7.5,77
-136,7.5,77
-135,7.5,77
-134,7.5,77
-133,7.5,77
-132,7.5,77
-131,7.5,77
-130,7.5,77
-129,7.5,77
-128,7.5,77
-127,7.5,77
-126,7.5,77
-125,7.5,77
-124,7.5,77
-123,7.5,77
-122,7.5,77
-121,7.5,77
-120,7.5,77
-119,7.5,77
-118,7.5,77
-117,7.5,77
-116,7.5,77
-115,7.5,77
-114,7.5,77
-113,7.5,77
-112,7.5,77
-111,7.5,77
-110,7.5,77
-109,7.5,77
-108,7.5,77
-107,7.5,77
-106,7.5,77
-105,7.5,77
-104,7.5,77
-103,7.5,77
-102,7.5,77
-101,7.5,77
-100,7.5,77
-99,7.5,77
-98,7.5,77
-97,7.5,77
-96,7.5,77
-95,7.5,77
-94,7.5,77
-93,7.5,77
-92,7.5,77
-91,7.5,77
-90,7.5,77
-89,7.5,77
-88,7.5,77
-87,7.5,77
-86,7.5,128
-85,7.5,128
-84,7.5,128
-83,7.5,128
-82,7.5,128
-81,7.5,128
-79,7.5,128
-58,7.5,131
-57,7.5,131
-56,7.5,131
-55,7.5,131
-54,7.5,131
-53,7.5,131
-52,7.5,131
-51,7.5,131
-50,7.5,31
-49,7.5,31
-48,7.5,31
-47,7.5,31
-46,7.5,31
-45,7.5,31
-44,7.5,31
-43,7.5,31
-42,7.5,31
-41,7.5,31
-40,7.5,31
-39,7.5,34
-38,7.5,34
-37,7.5,34
-36,7.5,34
-35,7.5,34
-34,7.5,34
-33,7.5,34
-32,7.5,34
-31,7.5,34
-30,7.5,34
-29,7.5,34
-28,7.5,34
-27,7.5,34
-26,7.5,34
-25,7.5,34
-24,7.5,34
-23,7.5,34
-22,7.5,34
-21,7.5,34
-20,7.5,34
-19,7.5,34
-18,7.5,132
-17,7.5,132
-16,7.5,132
-15,7.5,132
-14,7.5,132
-13,7.5,132
50,7.5,133
51,7.5,133
52,7.5,51
53,7.5,51
54,7.5,51
55,7.5,51
56,7.5,51
57,7.5,51
58,7.5,51
59,7.5,51
60,7.5,51
61,7.5,51
62,7.5,51
63,7.5,51
64,7.5,51
65,7.5,51
66,7.5,51
67,7.5,51
68,7.5,51
69,7.5,51
70,7.5,51
71,7.5,51
72,7.5,122
73,7.5,122
74,7.5,122
75,7.5,122
76,7.5,122
77,7.5,122
78,7.5,127
79,7.5,127
82,7.5,127
83,7.5,127
84,7.5,127
85,7.5,127
86,7.5,127
87,7.5,127
88,7.5,127
89,7.5,127
90,7.5,127
91,7.5,127
92,7.5,127
93,7.5,127
94,7.5,127
95,7.5,127
96,7.5,127
97,7.5,127
98,7.5,127
99,7.5,127
101,7.5,130
102,7.5,130
103,7.5,130
104,7.5,130
105,7.5,126
106,7.5,126
107,7.5,126
108,7.5,126
109,7.5,126
110,7.5,126
111,7.5,126
112,7.5,126
113,7.5,126
114,7.5,126
115,7.5,126
116,7.5,126
117,7.5,126
118,7.5,129
119,7.5,129
120,7.5,129
121,7.5,129
122,7.5,129
124,7.5,129
127,7.5,71
128,7.5,71
129,7.5,71
130,7.5,71
131,7.5,71
132,7.5,71
133,7.5,71
134,7.5,71
135,7.5,71
136,7.5,71
137,7.5,71
138,7.5,71
139,7.5,71
140,7.5,71
141,7.5,71
142,7.5,71
143,7.5,71
144,7.5,71
145,7.5,71
146,7.5,71
147,7.5,71
148,7.5,71
149,7.5,71
150,7.5,71
151,7.5,71
152,7.5,71
153,7.5,71
154,7.5,71
155,7.5,71
156,7.5,71
157,7.5,71
158,7.5,71
159,7.5,71
160,7.5,71
161,7.5,71
162,7.5,71
163,7.5,71
164,7.5,71
165,7.5,71
166,7.5,71
167,7.5,71
168,7.5,71
169,7.5,71
170,7.5,71
171,7.5,71
172,7.5,71
173,7.5,71
174,7.5,71
175,7.5,71
176,7.5,71
177,7.5,71
178,7.5,71
179,7.5,71
-179,6.5,71
-178,6.5,71
-177,6.5,71
-176,6.5,71
-175,6.5,71
-174,6.5,77
-173,6.5,77
-172,6.5,77
-171,6.5,77
-170,6.5,77
-169,6.5,77
-168,6.5,77
-167,6.5,77
-166,6.5,77
-165,6.5,77
-164,6.5,77
-163,6.5,77
-162,6.5,77
-161,6.5,77
-160,6.5,77
-159,6.5,77
-158,6.5,77
-157,6.5,77
-156,6.5,77
-155,6.5,77
-154,6.5,77
-153,6.5,77
-152,6.5,77
-151,6.5,77
-150,6.5,77
-149,6.5,77
-148,6.5,77
-147,6.5,77
-146,6.5,77
-145,6.5,77
-144,6.5,77
-143,6.5,77
-142,6.5,77
-141,6.5,77
-140,6.5,77
-139,6.5,77
-138,6.5,77
-137,6.5,77
-136,6.5,77
-135,6.5,77
-134,6.5,77
-133,6.5,77
-132,6.5,77
-131,6.5,77
-130,6.5,77
-129,6.5,77
-128,6.5,77
-127,6.5,77
-126,6.5,77
-125,6.5,77
-124,6.5,77
-123,6.5,77
-122,6.5,77
-121,6.5,77
-120,6.5,77
-119,6.5,77
-118,6.5,77
-117,6.5,77
-116,6.5,77
-115,6.5,77
-114,6.5,77
-113,6.5,77
-112,6.5,77
-111,6.5,77
-110,6.5,77
-109,6.5,77
-108,6.5,77
-107,6.5,77
-106,6.5,77
-105,6.5,77
-104,6.5,77
-103,6.5,77
-102,6.5,77
-101,6.5,77
-100,6.5,77
-99,6.5,77
-98,6.5,77
-97,6.5,77
-96,6.5,77
-95,6.5,77
-94,6.5,77
-93,6.5,77
-92,6.5,77
-91,6.5,77
-90,6.5,77
-89,6.5,77
-88,6.5,77
-87,6.5,77
-86,6.5,77
-85,6.5,128
-84,6.5,128
-83,6.5,128
-82,6.5,128
-81,6.5,128
-80,6.5,128
-79,6.5,128
-78,6.5,128
-57,6.5,131
-56,6.5,131
-55,6.5,131
-54,6.5,131
-53,6.5,131
-52,6.5,131
-51,6.5,131
-50,6.5,131
-49,6.5,131
-48,6.5,31
-47,6.5,31
-46,6.5,31
-45,6.5,31
-44,6.5,31
-43,6.5,31
-42,6.5,31
-41,6.5,31
-40,6.5,31
-39,6.5,34
-38,6.5,34
-37,6.5,34
-36,6.5,34
-35,6.5,34
-34,6.5,34
-33,6.5,34
-32,6.5,34
-31,6.5,34
-30,6.5,34
-29,6.5,34
-28,6.5,34
-27,6.5,34
-26,6.5,34
-25,6.5,34
-24,6.5,34
-23,6.5,34
-22,6.5,34
-21,6.5,34
-20,6.5,34
-19,6.5,34
-18,6.5,34
-17,6.5,132
-16,6.5,132
-15,6.5,132
-14,6.5,132
-13,6.5,132
-12,6.5,132
-11,6.5,132
50,6.5,133
51,6.5,133
52,6.5,51
53,6.5,51
54,6.5,51
55,6.5,51
56,6.5,51
57,6.5,51
58,6.5,51
59,6.5,51
60,6.5,51
61,6.5,51
62,6.5,51
63,6.5,51
64,6.5,51
65,6.5,51
66,6.5,51
67,6.5,51
68,6.5,51
69,6.5,51
70,6.5,51
71,6.5,51
72,6.5,51
73,6.5,51
74,6.5,51
75,6.5,122
76,6.5,122
77,6.5,122
78,6.5,127
79,6.5,127
82,6.5,127
83,6.5,127
84,6.5,127
85,6.5,127
86,6.5,127
87,6.5,127
88,6.5,127
89,6.5,127
90,6.5,127
91,6.5,127
92,6.5,127
93,6.5,127
94,6.5,127
95,6.5,127
96,6.5,127
97,6.5,127
98,6.5,127
99,6.5,127
100,6.5,127
102,6.5,130
103,6.5,130
104,6.5,130
105,6.5,126
106,6.5,126
107,6.5,126
108,6.5,126
109,6.5,126
110,6.5,126
111,6.5,126
112,6.5,126
113,6.5,126
114,6.5,126
115,6.5,126
116,6.5,126
118,6.5,129
119,6.5,129
120,6.5,129
121,6.5,129
123,6.5,129
124,6.5,129
126,6.5,129
127,6.5,71
128,6.5,71
129,6.5,71
130,6.5,71
131,6.5,71
132,6.5,71
133,6.5,71
134,6.5,71
135,6.5,71
136,6.5,71
137,6.5,71
138,6.5,71
139,6.5,71
140,6.5,71
141,6.5,71
142,6.5,71
143,6.5,71
144,6.5,71
145,6.5,71
146,6.5,71
147,6.5,71
148,6.5,71
149,6.5,71
150,6.5,71
151,6.5,71
152,6.5,71
153,6.5,71
154,6.5,71
155,6.5,71
156,6.5,71
157,6.5,71
158,6.5,71
159,6.5,71
160,6.5,71
161,6.5,71
162,6.5,71
163,6.5,71
164,6.5,71
165,6.5,71
166,6.5,71
167,6.5,71
168,6.5,71
169,6.5,71
170,6.5,71
171,6.5,71
172,6.5,71
173,6.5,71
174,6.5,71
175,6.5,71
176,6.5,71
177,6.5,71
178,6.5,71
179,6.5,71
-179,5.5,71
-178,5.5,71
-177,5.5,71
-176,5.5,71
-175,5.5,71
-174,5.5,77
-173,5.5,77
-172,5.5,77
-171,5.5,77
-170,5.5,77
-169,5.5,77
-168,5.5,77
-167,5.5,77
-166,5.5,77
-165,5.5,77
-164,5.5,77
-163,5.5,77
-162,5.5,77
-161,5.5,77
-160,5.5,77
-159,5.5,77
-158,5.5,77
-157,5.5,77
-156,5.5,77
-155,5.5,77
-154,5.5,77
-153,5.5,77
-152,5.5,77
-151,5.5,77
-150,5.5,77
-149,5.5,77
-148,5.5,77
-147,5.5,77
-146,5.5,77
-145,5.5,77
-144,5.5,77
-143,5.5,77
-142,5.5,77
-141,5.5,77
-140,5.5,77
-139,5.5,77
-138,5.5,77
-137,5.5,77
-136,5.5,77
-135,5.5,77
-134,5.5,77
-133,5.5,77
-132,5.5,77
-131,5.5,77
-130,5.5,77
-129,5.5,77
-128,5.5,77
-127,5.5,77
-126,5.5,77
-125,5.5,77
-124,5.5,77
-123,5.5,77
-122,5.5,77
-121,5.5,77
-120,5.5,77
-119,5.5,77
-118,5.5,77
-117,5.5,77
-116,5.5,77
-115,5.5,77
-114,5.5,77
-113,5.5,77
-112,5.5,77
-111,5.5,77
-110,5.5,77
-109,5.5,77
-108,5.5,77
-107,5.5,77
-106,5.5,77
-105,5.5,77
-104,5.5,77
-103,5.5,77
-102,5.5,77
-101,5.5,77
-100,5.5,77
-99,5.5,77
-98,5.5,77
-97,5.5,77
-96,5.5,77
-95,5.5,77
-94,5.5,77
-93,5.5,77
-92,5.5,77
-91,5.5,77
-90,5.5,77
-89,5.5,77
-88,5.5,77
-87,5.5,77
-86,5.5,77
-85,5.5,77
-84,5.5,128
-83,5.5,128
-82,5.5,128
-81,5.5,128
-80,5.5,128
-79,5.5,128
-78,5.5,128
-53,5.5,131
-52,5.5,131
-51,5.5,131
-50,5.5,131
-49,5.5,131
-48,5.5,31
-47,5.5,31
-46,5.5,31
-45,5.5,31
-44,5.5,31
-43,5.5,31
-42,5.5,31
-41,5.5,31
-40,5.5,31
-39,5.5,34
-38,5.5,34
-37,5.5,34
-36,5.5,34
-35,5.5,34
-34,5.5,34
-33,5.5,34
-32,5.5,34
-31,5.5,34
-30,5.5,34
-29,5.5,34
-28,5.5,34
-27,5.5,34
-26,5.5,34
-25,5.5,34
-24,5.5,34
-23,5.5,34
-22,5.5,34
-21,5.5,34
-20,5.5,34
-19,5.5,34
-18,5.5,34
-17,5.5,132
-16,5.5,132
-15,5.5,132
-14,5.5,132
-13,5.5,132
-12,5.5,132
-11,5.5,132
-10,5.5,132
0,5.5,132
1,5.5,132
2,5.5,132
3,5.5,132
4,5.5,132
5,5.5,132
49,5.5,133
50,5.5,133
51,5.5,51
52,5.5,51
53,5.5,51
54,5.5,51
55,5.5,51
56,5.5,51
57,5.5,51
58,5.5,51
59,5.5,51
60,5.5,51
61,5.5,51
62,5.5,51
63,5.5,51
64,5.5,51
65,5.5,51
66,5.5,51
67,5.5,51
68,5.5,51
69,5.5,51
70,5.5,51
71,5.5,51
72,5.5,51
73,5.5,51
74,5.5,51
75,5.5,51
76,5.5,51
77,5.5,51
78,5.5,57
79,5.5,127
80,5.5,127
81,5.5,127
82,5.5,127
83,5.5,127
84,5.5,127
85,5.5,127
86,5.5,127
87,5.5,127
88,5.5,127
89,5.5,127
90,5.5,127
91,5.5,127
92,5.5,127
93,5.5,127
94,5.5,127
95,5.5,127
96,5.5,127
97,5.5,127
98,5.5,127
99,5.5,127
100,5.5,127
104,5.5,130
105,5.5,126
106,5.5,126
107,5.5,126
108,5.5,126
109,5.5,126
110,5.5,126
111,5.5,126
112,5.5,126
113,5.5,126
114,5.5,126
115,5.5,126
119,5.5,129
120,5.5,129
121,5.5,129
122,5.5,129
123,5.5,129
124,5.5,129
125,5.5,129
126,5.5,129
127,5.5,71
128,5.5,71
129,5.5,71
130,5.5,71
131,5.5,71
132,5.5,71
133,5.5,71
134,5.5,71
135,5.5,71
136,5.5,71
137,5.5,71
138,5.5,71
139,5.5,71
140,5.5,71
141,5.5,71
142,5.5,71
143,5.5,71
144,5.5,71
145,5.5,71
146,5.5,71
147,5.5,71
148,5.5,71
149,5.5,71
150,5.5,71
151,5.5,71
152,5.5,71
153,5.5,71
154,5.5,71
155,5.5,71
156,5.5,71
157,5.5,71
158,5.5,71
159,5.5,71
160,5.5,71
161,5.5,71
162,5.5,71
163,5.5,71
164,5.5,71
165,5.5,71
166,5.5,71
167,5.5,71
168,5.5,71
169,5.5,71
170,5.5,71
171,5.5,71
172,5.5,71
173,5.5,71
174,5.5,71
175,5.5,71
176,5.5,71
177,5.5,71
178,5.5,71
179,5.5,71
-179,4.5,71
-178,4.5,71
-177,4.5,71
-176,4.5,71
-175,4.5,71
-174,4.5,77
-173,4.5,77
-172,4.5,77
-171,4.5,77
-170,4.5,77
-169,4.5,77
-168,4.5,77
-167,4.5,77
-166,4.5,77
-165,4.5,77
-164,4.5,77
-163,4.5,77
-162,4.5,77
-161,4.5,77
-160,4.5,77
-159,4.5,77
-158,4.5,77
-157,4.5,77
-156,4.5,77
-155,4.5,77
-154,4.5,77
-153,4.5,77
-152,4.5,77
-151,4.5,77
-150,4.5,77
-149,4.5,77
-148,4.5,77
-147,4.5,77
-146,4.5,77
-145,4.5,77
-144,4.5,77
-143,4.5,77
-142,4.5,77
-141,4.5,77
-140,4.5,77
-139,4.5,77
-138,4.5,77
-137,4.5,77
-136,4.5,77
-135,4.5,77
-134,4.5,77
-133,4.5,77
-132,4.5,77
-131,4.5,77
-130,4.5,77
-129,4.5,77
-128,4.5,77
-127,4.5,77
-126,4.5,77
-125,4.5,77
-124,4.5,77
-123,4.5,77
-122,4.5,77
-121,4.5,77
-120,4.5,77
-119,4.5,87
-118,4.5,87
-117,4.5,87
-116,4.5,87
-115,4.5,87
-114,4.5,87
-113,4.5,87
-112,4.5,87
-111,4.5,87
-110,4.5,87
-109,4.5,87
-108,4.5,87
-107,4.5,87
-106,4.5,87
-105,4.5,87
-104,4.5,87
-103,4.5,87
-102,4.5,87
-101,4.5,87
-100,4.5,87
-99,4.5,87
-98,4.5,87
-97,4.5,87
-96,4.5,87
-95,4.5,87
-94,4.5,87
-93,4.5,87
-92,4.5,87
-91,4.5,87
-90,4.5,87
-89,4.5,87
-88,4.5,87
-87,4.5,87
-86,4.5,87
-85,4.5,87
-84,4.5,87
-83,4.5,128
-82,4.5,128
-81,4.5,128
-80,4.5,128
-79,4.5,128
-78,4.5,128
-51,4.5,131
-50,4.5,131
-49,4.5,131
-48,4.5,131
-47,4.5,41
-46,4.5,41
-45,4.5,41
-44,4.5,41
-43,4.5,41
-42,4.5,41
-41,4.5,41
-40,4.5,41
-39,4.5,41
-38,4.5,41
-37,4.5,41
-36,4.5,41
-35,4.5,41
-34,4.5,41
-33,4.5,41
-32,4.5,41
-31,4.5,41
-30,4.5,41
-29,4.5,34
-28,4.5,34
-27,4.5,34
-26,4.5,34
-25,4.5,34
-24,4.5,34
-23,4.5,34
-22,4.5,34
-21,4.5,34
-20,4.5,34
-19,4.5,34
-18,4.5,34
-17,4.5,34
-16,4.5,132
-15,4.5,132
-14,4.5,132
-13,4.5,132
-12,4.5,132
-11,4.5,132
-10,4.5,132
-9,4.5,132
-8,4.5,132
-7,4.5,132
-6,4.5,132
-5,4.5,132
-4,4.5,132
-3,4.5,132
-2,4.5,132
-1,4.5,132
0,4.5,132
1,4.5,132
2,4.5,132
3,4.5,132
4,4.5,132
5,4.5,132
7,4.5,132
8,4.5,132
48,4.5,133
49,4.5,133
50,4.5,133
51,4.5,51
52,4.5,51
53,4.5,51
54,4.5,51
55,4.5,51
56,4.5,51
57,4.5,51
58,4.5,51
59,4.5,51
60,4.5,51
61,4.5,51
62,4.5,51
63,4.5,51
64,4.5,51
65,4.5,51
66,4.5,51
67,4.5,51
68,4.5,51
69,4.5,51
70,4.5,51
71,4.5,51
72,4.5,51
73,4.5,51
74,4.5,51
75,4.5,51
76,4.5,51
77,4.5,51
78,4.5,57
79,4.5,57
80,4.5,57
81,4.5,57
82,4.5,127
83,4.5,127
84,4.5,127
85,4.5,127
86,4.5,127
87,4.5,127
88,4.5,127
89,4.5,127
90,4.5,127
91,4.5,127
92,4.5,127
93,4.5,127
94,4.5,127
95,4.5,127
99,4.5,127
100,4.5,127
104,4.5,130
105,4.5,126
106,4.5,126
107,4.5,126
108,4.5,126
109,4.5,126
110,4.5,126
111,4.5,126
112,4.5,126
113,4.5,126
119,4.5,129
120,4.5,129
121,4.5,129
122,4.5,129
123,4.5,129
124,4.5,129
125,4.5,129
126,4.5,129
127,4.5,129
128,4.5,71
129,4.5,71
130,4.5,71
131,4.5,71
132,4.5,71
133,4.5,71
134,4.5,71
135,4.5,71
136,4.5,71
137,4.5,71
138,4.5,71
139,4.5,71
140,4.5,71
141,4.5,71
142,4.5,71
143,4.5,71
144,4.5,71
145,4.5,71
146,4.5,71
147,4.5,71
148,4.5,71
149,4.5,71
150,4.5,71
151,4.5,71
152,4.5,71
153,4.5,71
154,4.5,71
155,4.5,71
156,4.5,71
157,4.5,71
158,4.5,71
159,4.5,71
160,4.5,71
161,4.5,71
162,4.5,71
163,4.5,71
164,4.5,71
165,4.5,71
166,4.5,71
167,4.5,71
168,4.5,71
169,4.5,71
170,4.5,71
171,4.5,71
172,4.5,71
173,4.5,71
174,4.5,71
175,4.5,71
176,4.5,71
177,4.5,71
178,4.5,71
179,4.5,71
-179,3.5,71
-178,3.5,71
-177,3.5,71
-176,3.5,71
-175,3.5,71
-174,3.5,77
-173,3.5,77
-172,3.5,77
-171,3.5,77
-170,3.5,77
-169,3.5,77
-168,3.5,77
-167,3.5,77
-166,3.5,77
-165,3.5,77
-164,3.5,77
-163,3.5,77
-162,3.5,77
-161,3.5,77
-160,3.5,77
-159,3.5,77
-158,3.5,77
-157,3.5,77
-156,3.5,77
-155,3.5,77
-154,3.5,77
-153,3.5,77
-152,3.5,77
-151,3.5,77
-150,3.5,77
-149,3.5,77
-148,3.5,77
-147,3.5,77
-146,3.5,77
-145,3.5,77
-144,3.5,77
-143,3.5,77
-142,3.5,77
-141,3.5,77
-140,3.5,77
-139,3.5,77
-138,3.5,77
-137,3.5,77
-136,3.5,77
-135,3.5,77
-134,3.5,77
-133,3.5,77
-132,3.5,77
-131,3.5,77
-130,3.5,77
-129,3.5,77
-128,3.5,77
-127,3.5,77
-126,3.5,77
-125,3.5,77
-124,3.5,77
-123,3.5,77
-122,3.5,77
-121,3.5,77
-120,3.5,77
-119,3.5,87
-118,3.5,87
-117,3.5,87
-116,3.5,87
-115,3.5,87
-114,3.5,87
-113,3.5,87
-112,3.5,87
-111,3.5,87
-110,3.5,87
-109,3.5,87
-108,3.5,87
-107,3.5,87
-106,3.5,87
-105,3.5,87
-104,3.5,87
-103,3.5,87
-102,3.5,87
-101,3.5,87
-100,3.5,87
-99,3.5,87
-98,3.5,87
-97,3.5,87
-96,3.5,87
-95,3.5,87
-94,3.5,87
-93,3.5,87
-92,3.5,87
-91,3.5,87
-90,3.5,87
-89,3.5,87
-88,3.5,87
-87,3.5,87
-86,3.5,87
-85,3.5,87
-84,3.5,87
-83,3.5,128
-82,3.5,128
-81,3.5,128
-80,3.5,128
-79,3.5,128
-78,3.5,128
-51,3.5,131
-50,3.5,131
-49,3.5,131
-48,3.5,131
-47,3.5,41
-46,3.5,41
-45,3.5,41
-44,3.5,41
-43,3.5,41
-42,3.5,41
-41,3.5,41
-40,3.5,41
-39,3.5,41
-38,3.5,41
-37,3.5,41
-36,3.5,41
-35,3.5,41
-34,3.5,41
-33,3.5,41
-32,3.5,41
-31,3.5,41
-30,3.5,41
-29,3.5,34
-28,3.5,34
-27,3.5,34
-26,3.5,34
-25,3.5,34
-24,3.5,34
-23,3.5,34
-22,3.5,34
-21,3.5,34
-20,3.5,34
-19,3.5,34
-18,3.5,34
-17,3.5,34
-16,3.5,34
-15,3.5,132
-14,3.5,132
-13,3.5,132
-12,3.5,132
-11,3.5,132
-10,3.5,132
-9,3.5,132
-8,3.5,132
-7,3.5,132
-6,3.5,132
-5,3.5,132
-4,3.5,132
-3,3.5,132
-2,3.5,132
-1,3.5,132
0,3.5,132
1,3.5,132
2,3.5,132
3,3.5,132
4,3.5,132
5,3.5,132
6,3.5,132
7,3.5,132
8,3.5,132
9,3.5,132
48,3.5,133
49,3.5,133
50,3.5,133
51,3.5,51
52,3.5,51
53,3.5,51
54,3.5,51
55,3.5,51
56,3.5,51
57,3.5,51
58,3.5,51
59,3.5,51
60,3.5,51
61,3.5,51
62,3.5,51
63,3.5,51
64,3.5,51
65,3.5,51
